time,bus,P_sub_kW,Q_sub_kVar
499,129,146.99564574892676,58.12366487504292
500,129,135.3014475565928,53.50168438086244
501,129,78.59013675516024,31.11467200698812
502,129,67.22652881000357,26.635637000359626
503,129,53.65540286222625,21.27358106291251
504,129,44.47960726720268,17.643230144394035
505,129,38.64443011316965,15.325493583426853
506,129,34.910393009432994,13.852734614790245
507,129,34.26010230943177,13.60109046948373
508,129,32.17706097555961,12.772476376572122
509,129,34.854677891054564,13.839935883985074
510,129,41.97615758109663,16.653767834663068
511,129,84.3554785602656,33.368861654561364
512,129,92.96720455554564,36.829114821746444
513,129,81.65647685967059,33.57361526316246
514,129,53.40841136243668,27.257735545345774
515,129,28.9209746546355,23.21030878506762
516,129,21.798494857730333,22.482536315841838
517,129,20.139345366036565,21.129749084171785
518,129,32.944122463781866,22.714568475716096
519,129,60.85616616297074,28.899197845135337
520,129,104.26290664183568,41.92251055213085
521,129,145.84733563347996,57.679978023564175
522,129,138.6942077061235,54.85059894037765
523,129,133.26427745605685,52.70374908811826
524,129,124.48188867330146,49.23275040829914
525,129,74.21212444630854,29.399075848618985
526,129,66.81270002261996,26.480071549319092
527,129,56.022720067058884,22.20704639348899
528,129,45.205459970109274,17.922508314939915
529,129,39.601075624833726,15.702856264942573
530,129,36.20007450504659,14.357911111949687
531,129,34.079376074938494,13.519752080201938
532,129,33.370815365525885,13.235873527503735
533,129,35.43423523517575,14.058309099831908
534,129,42.30033605247385,16.767410272431686
535,129,84.6390155086425,33.4764331485789
536,129,96.16021347148163,38.04755973420201
537,129,83.90958499693113,34.51405547162051
538,129,54.59231465378167,27.416241420227763
539,129,32.2677402156053,23.182594684635795
540,129,27.395747295813067,23.327462430652623
541,129,30.565832030045925,24.0977303039667
542,129,44.15672204985199,26.22690270223153
543,129,69.41938993040964,31.368939290560956
544,129,107.16374773964432,43.04808232527292
545,129,151.7324433422793,59.99329553225463
546,129,144.51234209862918,57.139767856921786
547,129,133.11027392918007,52.63331426647835
548,129,118.86070340379717,47.00146349567576
549,129,73.30237494747038,29.016245514160268
550,129,67.34317761139508,26.66785284581212
551,129,59.02442161213628,23.380151887330786
552,129,48.61658138563385,19.26369486745362
553,129,40.39827975444865,16.013243433508023
554,129,36.100832788886095,14.310941344639238
555,129,35.28108412003661,13.985408877371958
556,129,35.156828967785714,13.94012731453112
557,129,36.576800044144875,14.497556109953017
558,129,39.639897404072144,15.705084498570953
559,129,48.01818437787375,19.02028833189244
560,129,58.08949161965771,23.111774216911858
561,129,52.24039033682715,24.194083931484784
562,129,16.61750177772703,21.43678720719089
563,129,0.0,18.33976336013625
564,129,0.0,16.590618762983954
565,129,0.0,15.18852404513486
566,129,0.0,15.644099792406989
567,129,16.69499577425526,18.640279898405552
568,129,55.32761267705766,24.666776833095028
569,129,86.46472018051554,34.24317879344162
570,129,85.67237541289074,33.92692897120845
571,129,76.9234241368224,30.467579943184546
572,129,71.77188145482916,28.432315078729356
573,129,65.45852904950067,25.93326875297687
574,129,59.08141591799776,23.409732265201036
575,129,52.330923241040495,20.739504515478547
576,129,44.58856887534424,17.675728017846417
577,129,38.721153394718044,15.349075941854856
578,129,36.91020796012978,14.632523220422879
579,129,36.99563766314995,14.67010325291137
580,129,35.77014567787984,14.179635159971879
581,129,34.52511962372995,13.693722277254551
582,129,37.5784601355349,14.903543907614687
583,129,44.327209565029335,17.57543960441912
584,129,54.450425828079574,21.76329304030973
585,129,47.393904833924694,22.382163041291758
586,129,16.387708258797318,20.609208961539885
587,129,0.0,19.852759319424045
588,129,0.0,20.59518143067817
589,129,0.0,19.78728828153655
590,129,0.0,19.84497566679452
591,129,29.52249389438677,21.677144885813444
592,129,67.33107990638842,27.865136525902606
593,129,97.10739971384186,38.43654639237761
594,129,97.14386747300097,38.447059064578056
595,129,92.06719936181784,36.439840473713204
596,129,85.68945985079068,33.92138575738277
597,129,76.78280337721333,30.392747006683756
598,129,66.53577286491341,26.340474930685104
599,129,56.59755377314113,22.40952659495308
600,129,45.809904229866305,18.1421264908659
601,129,39.89452087807166,15.804964241432527
602,129,36.303258714383446,14.38253459799027
603,129,34.45261554691115,13.648042956986288
604,129,34.259740754112755,13.569509870757726
605,129,36.178254805051324,14.330067745594057
606,129,44.380954466912925,17.57279483953036
607,129,88.04437526853803,34.81288226696533
608,129,93.0772889693472,36.87248679248352
609,129,80.81287129791193,34.00222075661361
610,129,50.957795322901234,27.66329846118859
611,129,29.40397043957077,24.301194003265827
612,129,21.129440568511626,23.004024175079003
613,129,19.09638706775496,21.367053028073624
614,129,27.58058686843512,21.943559866377456
615,129,52.139352776116255,26.26052031270497
616,129,100.15426172584085,40.75952506707867
617,129,151.69042177073067,59.97682849022769
618,129,146.10619649518242,57.76975309857309
619,129,138.89088208331302,54.91803960524362
620,129,124.97569960033061,49.41839200001443
621,129,71.15622123741971,28.181981023290025
622,129,62.932215017610815,24.9293674070668
623,129,51.867437475046074,20.557719226011407
624,129,41.81873128666069,16.583087608618122
625,129,37.227466120427266,14.765428311815363
626,129,34.464770146428236,13.672796976921806
627,129,32.91967570059029,13.063648027594947
628,129,32.572334104919776,12.925587419371213
629,129,34.660623859657846,13.747088068937375
630,129,41.73915771421122,16.54322306080738
631,129,80.06104254638302,31.663812149254248
632,129,88.8627337853265,35.194595547649044
633,129,74.46065104715771,31.315610621846666
634,129,43.658075878507674,25.30311236780218
635,129,23.897235012469764,23.332029866054178
636,129,19.878637366623764,24.423115770827195
637,129,18.383398091661007,23.240873468741043
638,129,31.53228512410422,24.676039307537824
639,129,55.474030964294485,28.161631217052832
640,129,93.61005636793251,38.14108315656451
641,129,133.6949110193899,52.8646429526307
642,129,132.7167892880503,52.4772827067984
643,129,126.43774962902654,49.990967379725134
644,129,114.48216208335893,45.26582930715768
645,129,69.19874569384277,27.38761480449502
646,129,60.87516598102383,24.098701180398113
647,129,51.57366661369878,20.42018538995256
648,129,40.44873950641659,16.01947770727842
649,129,33.21427005811017,13.154844773012899
650,129,30.30349720878789,12.005184439117318
651,129,30.648626927828104,12.14157806752912
652,129,30.038268733246554,11.902674731284288
653,129,32.211218260634666,12.763774062420577
654,129,38.73511223106263,15.342969488051768
655,129,76.81176091886854,30.373582033074353
656,129,82.15662691978665,32.52433245760117
657,129,69.83626173829904,29.755304781173336
658,129,41.23634197826931,24.405639273191667
659,129,23.64078704789918,22.4776587613168
660,129,20.596040668088733,23.399808276027578
661,129,22.321894062567793,23.2003232477262
662,129,30.591186001757364,22.999457721912574
663,129,55.84495428502123,27.69837952314613
664,129,97.83427870744177,39.56158103572699
665,129,135.43739113206854,53.55329440476111
666,129,129.55710393624287,51.22917006218877
667,129,118.64165351301281,46.91511053314938
668,129,111.03901202629984,43.90803637013202
669,129,68.6368984068828,27.177003439514646
670,129,58.734709878443425,23.271866561419536
671,129,50.12080540852182,19.86735827176591
672,129,40.618359958134675,16.108658009119996
673,129,34.72742577285004,13.771964590224059
674,129,32.8610335524715,13.035878913037049
675,129,31.221569387763992,12.39252158209551
676,129,30.69463404527184,12.180448907468447
677,129,32.74612085187201,12.99893950665033
678,129,40.46984968215028,16.052327927452854
679,129,79.5753440495659,31.47962658178019
680,129,85.51716759348693,33.941352949320276
681,129,70.90768897698752,30.138182313510256
682,129,42.743880903731934,24.744159129297643
683,129,21.12755846955494,22.21518230971997
684,129,16.2510171236967,22.538308882730824
685,129,15.310862821081628,21.624394421308867
686,129,25.092355352999363,22.015107656122524
687,129,51.30239016090954,27.04370754102955
688,129,92.71342764565205,38.08934839025572
689,129,139.49589611830504,55.16677985468155
690,129,136.6353450739055,54.033070978145695
691,129,131.31820154538332,51.931496860697074
692,129,119.94102643338422,47.43486082425098
693,129,69.94145518346073,27.707250929910444
694,129,59.11734846843686,23.433845895822493
695,129,50.28886439106728,19.937658303125836
696,129,39.79212796832954,15.781356123319213
697,129,34.24561711285179,13.583072558448007
