time,bus,P_sub_kW,Q_sub_kVar
238,129,58.81484310630114,23.27030212360411
239,129,52.61056735777103,20.815546155707896
240,129,44.18535930155798,17.479487730089872
241,129,37.90039805732803,14.99126089234622
242,129,34.50170881006542,13.649520783642288
243,129,33.524680816967134,13.263002179523385
244,129,31.640913021277584,12.516956697102625
245,129,31.38471029430434,12.418753500815415
246,129,33.21612299926002,13.144519097306182
247,129,39.46095554001161,15.61912977868776
248,129,47.718037193078544,18.885234585527773
249,129,54.532022514415246,22.41400432139027
250,129,44.78377923347665,22.155885923347455
251,129,34.609993799975314,21.471022087881416
252,129,28.67110126425132,21.667237635269355
253,129,29.827684867022697,21.390156890670156
254,129,37.71117059198659,21.117681121601464
255,129,53.804106007792285,23.560820165212526
256,129,74.43740704820456,29.588174343208337
257,129,95.80085370851776,37.89800774900024
258,129,95.93014514941345,37.94876888783004
259,129,91.20347459109368,36.08039262064196
260,129,82.62804452574102,32.68842274370891
261,129,74.08869525709605,29.309164993197466
262,129,63.895528468528084,25.28247966415154
263,129,51.869544322407535,20.525997263713304
264,129,42.1336511277417,16.67732385028675
265,129,36.425675496058574,14.419427282760473
266,129,33.40424796453689,13.223353894560741
267,129,33.92387798760055,13.430651824410845
268,129,33.65433868177092,13.32411720096218
269,129,36.822979998774485,14.574930343349456
270,129,44.937561213711064,17.783181557279693
271,129,89.71943938561822,35.47036694699561
272,129,95.97641725145678,37.94416427414781
273,129,94.62338637695566,37.85442255448586
274,129,76.32629773419097,32.7464638998741
275,129,53.27464062669307,25.751041794718986
276,129,50.04786871524658,25.24018732644453
277,129,47.65789994312897,23.868961380551163
278,129,53.313384927491825,24.828793885535333
279,129,75.16769717941685,31.114233454230707
280,129,116.08759760047604,45.975588768441
281,129,154.10997809085458,60.91764204185942
282,129,153.68150674316183,60.74910793971458
283,129,141.79926930534492,56.0533627628068
284,129,131.53366658114152,51.99652060208587
285,129,76.13826000238433,30.11576681190571
286,129,67.98251188401139,26.890056034994746
287,129,55.32293560792212,21.886642322773437
288,129,44.55681543924328,17.62928972517832
289,129,38.69246391541736,15.309248297544322
290,129,35.42699941895577,14.018646139161886
291,129,35.40895748763262,14.01226624409556
292,129,34.861851499261576,13.79522083266344
293,129,36.94968533413956,14.622304219904281
294,129,43.0649735815436,17.0422988565649
295,129,82.5856549979207,32.65047681916592
296,129,86.823903059841,34.345108225971714
297,129,70.42676901237499,28.49754928073682
298,129,50.520670567092196,22.768341580095022
299,129,31.09884499501092,17.521867095831603
300,129,24.022882817895663,15.836331558382536
301,129,22.065774904831414,14.753358471027735
302,129,32.93945664676201,17.25441154769288
303,129,54.639602785496066,23.27291830585475
304,129,97.26831164734762,38.55800158914639
305,129,149.7619158706769,59.20254451085256
306,129,146.59723131211422,57.950663818848575
307,129,141.55161546764816,55.956490363607315
308,129,130.42752941809965,51.55909358458119
309,129,78.64665719277397,31.10665770782045
310,129,69.08485741364956,27.32942649585768
311,129,56.7914080155596,22.468434075116576
312,129,45.901539336981045,18.161450777767648
313,129,42.18888262508713,16.692972225571634
314,129,39.92976218471611,15.798560077941893
315,129,38.39298456635021,15.190058384182066
316,129,36.93863310019552,14.616412031121998
317,129,39.76590326931273,15.733071873527509
318,129,48.566639565734704,19.2136592154688
319,129,91.35537885096312,36.115043831954395
320,129,99.98146946545461,39.5315783298493
321,129,92.08231873610728,36.87834667995042
322,129,69.88956197552909,30.420375007225235
323,129,49.93108925259193,24.583878646937098
324,129,45.691902873020496,23.758661117602298
325,129,45.01686996485077,22.988314102858983
326,129,53.52723879557786,24.679325339638027
327,129,71.414973322657,29.496005987355264
328,129,109.586840468328,43.39835254124913
329,129,154.38251976741313,61.02597845868901
330,129,152.60176892309119,60.3225380056549
331,129,140.39602143500218,55.4973768299086
332,129,123.69944642764708,48.89873635749499
333,129,70.47406737457962,27.873342907553834
334,129,64.16704857142363,25.38252649290846
335,129,52.71924941063233,20.858829330528927
336,129,43.02306090760766,17.024313487782273
337,129,37.40318796231534,14.802823852863508
338,129,35.129865112921266,13.90434093079013
339,129,34.45381291119176,13.635980847811172
340,129,33.99780349795378,13.4534202283458
341,129,36.92103942100999,14.610692310617239
342,129,43.4465525744443,17.192829137668017
343,129,86.07284932332959,34.027731419824775
344,129,94.0587170874565,37.20836935602861
345,129,85.39309734332079,34.216192261784315
346,129,63.37035851653994,27.580255591076646
347,129,43.95213871656978,22.502674730812377
348,129,39.34815128779334,21.636708727428502
349,129,38.820157135550204,21.056542242306037
350,129,49.18613478075784,23.45451045897255
351,129,70.58055071078684,29.65705286334435
352,129,105.34783119006974,41.804374383813
353,129,149.35504643094077,59.04361258405461
354,129,141.93369973966696,56.1085296172038
355,129,134.64557454340564,53.22680840627643
356,129,128.06553671993015,50.62700977070515
357,129,76.25099704715055,30.162085451892764
358,129,67.29363141354128,26.620299148681678
359,129,55.22770991035131,21.848126545154972
360,129,45.71334490754353,18.08476169221112
361,129,39.22831015282213,15.520594481174516
362,129,36.6037524886238,14.48373221723116
363,129,35.22483914401775,13.941048035636674
364,129,36.05032370878547,14.26614449088482
365,129,35.59668524833626,14.088001286836326
366,129,41.601995950038884,16.46190773502492
367,129,82.50740257485134,32.62022008408876
368,129,95.11995339054025,37.6100750319087
369,129,90.5296161354805,36.227091089939286
370,129,69.55427406076709,29.867240056122046
371,129,59.26951033650951,27.847982817810347
372,129,58.202644373853474,28.349350434812777
