time,bus,P_sub_kW,Q_sub_kVar
536,129,74.31814940720471,41.85231570762221
537,129,60.47833779381051,37.96546101878256
538,129,58.42622228919225,30.157865562250535
539,129,32.59178479477498,25.500854153099375
540,129,26.656353035200198,25.660208673717882
541,129,30.277752907711175,26.50750333436337
542,129,46.130144806237894,28.849592972454683
543,129,75.2668361974429,34.505833219617045
544,129,117.68697673843675,47.352890557800215
545,129,166.89886575067447,65.9926250854801
546,129,158.95675438265755,62.85374464261397
547,129,146.41447939626673,57.89664569312619
548,129,130.73995181834164,51.70160984524334
549,129,80.62003451646049,31.917870065576295
550,129,74.06299878014266,29.33463813039333
551,129,64.91236718095195,25.71816707606387
552,129,53.46459567253348,21.190064354198984
553,129,44.42510343377393,17.614567776858824
554,129,71.14533792395505,15.742035479103162
555,129,70.2440407585847,15.38394976510915
556,129,70.1062941651962,15.334140045984231
557,129,40.22296804870962,15.94731172094832
558,129,43.59322788536346,17.275592948428052
559,129,21.36191740423854,20.92231716508168
560,129,32.40944351876962,25.422951638603042
561,129,29.747762598773875,26.613492324633267
562,129,14.140901196409317,23.58046592790998
563,129,0.0,20.17373969614987
564,129,0.0,18.249680639282353
565,129,0.0,16.70737644964835
566,129,0.0,17.2085097716477
567,129,15.013011100510454,20.504307888246107
568,129,60.08118210340285,27.13345451640453
569,129,95.09179234698095,37.66749667278579
570,129,94.22106584331758,37.31962186832929
571,129,53.15128558360982,33.514337937503
572,129,78.93073567463205,31.275546586602296
573,129,71.98711395468038,28.526595628274556
574,129,49.807597706031714,25.750705491721142
575,129,57.54823986165292,22.813454967026402
576,129,49.03271598530168,19.443300819631062
577,129,42.580690808435406,16.883983536040343
578,129,40.58886401556805,16.09577554246517
579,129,9.235410536589939,16.13711357820251
580,129,39.33543506063586,15.597598675969067
581,129,37.9642009196175,15.063094504980004
582,129,41.322022741873354,16.393898298376158
583,129,48.74436800322357,19.332983564861035
584,129,59.827888708095855,23.93962234434071
585,129,51.11725473840778,24.620379345420933
586,129,14.093212470971395,22.670129857693873
587,129,0.0,21.838035251366446
588,129,0.0,22.654699573745994
589,129,0.0,21.766017109690207
590,129,0.0,21.829473233473983
591,129,29.68905250651588,23.844859374394794
